ts,device_id,seq,ip,uptime_s,rssi,beacons_json
2025-10-02T19:00:25,esp32-34cdb033a6c4,214,10.175.95.78,43,,"[{""name"": ""beacon_2"", ""rssi"": -68}, {""name"": ""beacon_6"", ""rssi"": -52}, {""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_4"", ""rssi"": -54}, {""name"": ""beacon_3"", ""rssi"": -72}, {""name"": ""beacon_8"", ""rssi"": -58}, {""name"": ""beacon_1"", ""rssi"": -77}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:00:25,esp32-34cdb033a6c4,215,10.175.95.78,43,,"[{""name"": ""beacon_6"", ""rssi"": -53}, {""name"": ""beacon_7"", ""rssi"": -89}, {""name"": ""beacon_2"", ""rssi"": -65}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_3"", ""rssi"": -54}, {""name"": ""beacon_8"", ""rssi"": -61}, {""name"": ""beacon_1"", ""rssi"": -80}, {""name"": ""beacon_5"", ""rssi"": -53}]"
2025-10-02T19:00:26,esp32-34cdb033a6c4,216,10.175.95.78,44,,"[{""name"": ""beacon_5"", ""rssi"": -61}, {""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_6"", ""rssi"": -56}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_8"", ""rssi"": -54}, {""name"": ""beacon_1"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -60}]"
2025-10-02T19:00:26,esp32-34cdb033a6c4,217,10.175.95.78,44,,"[{""name"": ""beacon_3"", ""rssi"": -61}, {""name"": ""beacon_6"", ""rssi"": -67}, {""name"": ""beacon_4"", ""rssi"": -50}, {""name"": ""beacon_5"", ""rssi"": -56}, {""name"": ""beacon_2"", ""rssi"": -66}]"
2025-10-02T19:00:26,esp32-34cdb033a6c4,218,10.175.95.78,44,,"[{""name"": ""beacon_6"", ""rssi"": -52}, {""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -79}, {""name"": ""beacon_4"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -53}, {""name"": ""beacon_1"", ""rssi"": -75}, {""name"": ""beacon_5"", ""rssi"": -52}]"
2025-10-02T19:00:26,esp32-34cdb033a6c4,219,10.175.95.78,44,,"[{""name"": ""beacon_2"", ""rssi"": -78}, {""name"": ""beacon_6"", ""rssi"": -52}, {""name"": ""beacon_4"", ""rssi"": -66}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -53}, {""name"": ""beacon_5"", ""rssi"": -66}, {""name"": ""beacon_7"", ""rssi"": -77}]"
2025-10-02T19:00:26,esp32-34cdb033a6c4,220,10.175.95.78,44,,"[{""name"": ""beacon_2"", ""rssi"": -68}, {""name"": ""beacon_7"", ""rssi"": -77}, {""name"": ""beacon_6"", ""rssi"": -56}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -51}, {""name"": ""beacon_8"", ""rssi"": -50}, {""name"": ""beacon_1"", ""rssi"": -71}, {""name"": ""beacon_5"", ""rssi"": -57}]"
2025-10-02T19:00:27,esp32-34cdb033a6c4,221,10.175.95.78,45,,"[{""name"": ""beacon_8"", ""rssi"": -56}, {""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_7"", ""rssi"": -78}, {""name"": ""beacon_4"", ""rssi"": -46}, {""name"": ""beacon_3"", ""rssi"": -55}, {""name"": ""beacon_6"", ""rssi"": -53}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -51}]"
2025-10-02T19:00:27,esp32-34cdb033a6c4,222,10.175.95.78,45,,"[{""name"": ""beacon_6"", ""rssi"": -64}, {""name"": ""beacon_2"", ""rssi"": -65}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -56}, {""name"": ""beacon_8"", ""rssi"": -58}, {""name"": ""beacon_1"", ""rssi"": -79}, {""name"": ""beacon_5"", ""rssi"": -60}]"
2025-10-02T19:00:27,esp32-34cdb033a6c4,223,10.175.95.78,45,,"[{""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_4"", ""rssi"": -44}, {""name"": ""beacon_3"", ""rssi"": -45}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_5"", ""rssi"": -51}, {""name"": ""beacon_1"", ""rssi"": -78}]"
2025-10-02T19:00:27,esp32-34cdb033a6c4,224,10.175.95.78,45,,"[{""name"": ""beacon_6"", ""rssi"": -60}, {""name"": ""beacon_2"", ""rssi"": -74}, {""name"": ""beacon_7"", ""rssi"": -75}, {""name"": ""beacon_4"", ""rssi"": -44}, {""name"": ""beacon_3"", ""rssi"": -57}, {""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_1"", ""rssi"": -78}, {""name"": ""beacon_5"", ""rssi"": -45}]"
2025-10-02T19:00:27,esp32-34cdb033a6c4,225,10.175.95.78,45,,"[{""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_4"", ""rssi"": -46}, {""name"": ""beacon_3"", ""rssi"": -55}, {""name"": ""beacon_5"", ""rssi"": -45}, {""name"": ""beacon_2"", ""rssi"": -77}]"
2025-10-02T19:00:27,esp32-34cdb033a6c4,226,10.175.95.78,46,,"[{""name"": ""beacon_8"", ""rssi"": -63}, {""name"": ""beacon_6"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -73}, {""name"": ""beacon_5"", ""rssi"": -43}, {""name"": ""beacon_2"", ""rssi"": -72}]"
2025-10-02T19:00:28,esp32-34cdb033a6c4,227,10.175.95.78,46,,"[{""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_6"", ""rssi"": -53}, {""name"": ""beacon_2"", ""rssi"": -75}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -54}, {""name"": ""beacon_8"", ""rssi"": -64}, {""name"": ""beacon_1"", ""rssi"": -72}, {""name"": ""beacon_5"", ""rssi"": -45}]"
2025-10-02T19:00:28,esp32-34cdb033a6c4,228,10.175.95.78,46,,"[{""name"": ""beacon_3"", ""rssi"": -47}, {""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_6"", ""rssi"": -55}, {""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_4"", ""rssi"": -46}, {""name"": ""beacon_8"", ""rssi"": -64}, {""name"": ""beacon_1"", ""rssi"": -77}, {""name"": ""beacon_5"", ""rssi"": -45}]"
2025-10-02T19:00:28,esp32-34cdb033a6c4,229,10.175.95.78,46,,"[{""name"": ""beacon_3"", ""rssi"": -46}, {""name"": ""beacon_6"", ""rssi"": -52}, {""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_4"", ""rssi"": -52}, {""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -58}, {""name"": ""beacon_1"", ""rssi"": -71}, {""name"": ""beacon_5"", ""rssi"": -58}]"
2025-10-02T19:00:28,esp32-34cdb033a6c4,230,10.175.95.78,46,,"[{""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_7"", ""rssi"": -75}, {""name"": ""beacon_4"", ""rssi"": -48}, {""name"": ""beacon_3"", ""rssi"": -55}, {""name"": ""beacon_8"", ""rssi"": -58}, {""name"": ""beacon_1"", ""rssi"": -86}, {""name"": ""beacon_5"", ""rssi"": -60}]"
2025-10-02T19:00:28,esp32-34cdb033a6c4,231,10.175.95.78,47,,"[{""name"": ""beacon_3"", ""rssi"": -60}, {""name"": ""beacon_6"", ""rssi"": -60}, {""name"": ""beacon_2"", ""rssi"": -72}, {""name"": ""beacon_8"", ""rssi"": -72}, {""name"": ""beacon_7"", ""rssi"": -84}]"
2025-10-02T19:00:29,esp32-34cdb033a6c4,232,10.175.95.78,47,,"[{""name"": ""beacon_2"", ""rssi"": -75}, {""name"": ""beacon_6"", ""rssi"": -63}, {""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_8"", ""rssi"": -63}, {""name"": ""beacon_5"", ""rssi"": -49}, {""name"": ""beacon_4"", ""rssi"": -49}]"
2025-10-02T19:00:29,esp32-34cdb033a6c4,233,10.175.95.78,47,,"[{""name"": ""beacon_7"", ""rssi"": -77}, {""name"": ""beacon_6"", ""rssi"": -70}, {""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_4"", ""rssi"": -46}, {""name"": ""beacon_3"", ""rssi"": -58}, {""name"": ""beacon_8"", ""rssi"": -70}, {""name"": ""beacon_1"", ""rssi"": -80}, {""name"": ""beacon_5"", ""rssi"": -46}]"
2025-10-02T19:00:29,esp32-34cdb033a6c4,234,10.175.95.78,47,,"[{""name"": ""beacon_7"", ""rssi"": -78}, {""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_2"", ""rssi"": -71}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -46}, {""name"": ""beacon_8"", ""rssi"": -73}, {""name"": ""beacon_1"", ""rssi"": -78}, {""name"": ""beacon_5"", ""rssi"": -44}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,235,10.175.95.78,47,,"[{""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -86}, {""name"": ""beacon_6"", ""rssi"": -65}, {""name"": ""beacon_4"", ""rssi"": -44}, {""name"": ""beacon_3"", ""rssi"": -66}, {""name"": ""beacon_8"", ""rssi"": -62}, {""name"": ""beacon_5"", ""rssi"": -61}, {""name"": ""beacon_2"", ""rssi"": -66}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,236,10.175.95.78,47,,"[{""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_6"", ""rssi"": -60}, {""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_4"", ""rssi"": -43}, {""name"": ""beacon_3"", ""rssi"": -76}, {""name"": ""beacon_8"", ""rssi"": -62}, {""name"": ""beacon_1"", ""rssi"": -69}, {""name"": ""beacon_5"", ""rssi"": -47}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,237,10.175.95.78,48,,"[{""name"": ""beacon_5"", ""rssi"": -46}, {""name"": ""beacon_6"", ""rssi"": -54}, {""name"": ""beacon_7"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -42}, {""name"": ""beacon_3"", ""rssi"": -49}, {""name"": ""beacon_8"", ""rssi"": -63}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_2"", ""rssi"": -75}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,238,10.175.95.78,48,,"[{""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_6"", ""rssi"": -62}, {""name"": ""beacon_4"", ""rssi"": -58}, {""name"": ""beacon_3"", ""rssi"": -54}, {""name"": ""beacon_2"", ""rssi"": -74}, {""name"": ""beacon_1"", ""rssi"": -73}, {""name"": ""beacon_5"", ""rssi"": -47}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,239,10.175.95.78,48,,"[{""name"": ""beacon_4"", ""rssi"": -46}, {""name"": ""beacon_6"", ""rssi"": -64}, {""name"": ""beacon_7"", ""rssi"": -90}, {""name"": ""beacon_2"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -55}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -49}, {""name"": ""beacon_1"", ""rssi"": -80}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,240,10.175.95.78,48,,"[{""name"": ""beacon_5"", ""rssi"": -54}, {""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_6"", ""rssi"": -62}, {""name"": ""beacon_4"", ""rssi"": -82}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_1"", ""rssi"": -78}]"
2025-10-02T19:00:30,esp32-34cdb033a6c4,241,10.175.95.78,48,,"[{""name"": ""beacon_4"", ""rssi"": -53}, {""name"": ""beacon_6"", ""rssi"": -63}, {""name"": ""beacon_7"", ""rssi"": -79}, {""name"": ""beacon_2"", ""rssi"": -81}, {""name"": ""beacon_3"", ""rssi"": -46}, {""name"": ""beacon_8"", ""rssi"": -64}, {""name"": ""beacon_1"", ""rssi"": -75}, {""name"": ""beacon_5"", ""rssi"": -49}]"
2025-10-02T19:00:31,esp32-34cdb033a6c4,242,10.175.95.78,49,,"[{""name"": ""beacon_3"", ""rssi"": -49}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_6"", ""rssi"": -61}, {""name"": ""beacon_4"", ""rssi"": -61}, {""name"": ""beacon_2"", ""rssi"": -68}, {""name"": ""beacon_8"", ""rssi"": -63}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -57}]"
2025-10-02T19:00:31,esp32-34cdb033a6c4,243,10.175.95.78,49,,"[{""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_2"", ""rssi"": -85}, {""name"": ""beacon_7"", ""rssi"": -87}, {""name"": ""beacon_4"", ""rssi"": -68}, {""name"": ""beacon_3"", ""rssi"": -56}, {""name"": ""beacon_8"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -60}]"
2025-10-02T19:00:31,esp32-34cdb033a6c4,244,10.175.95.78,49,,"[{""name"": ""beacon_6"", ""rssi"": -66}, {""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -89}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_3"", ""rssi"": -49}, {""name"": ""beacon_8"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -75}, {""name"": ""beacon_5"", ""rssi"": -62}]"
2025-10-02T19:00:31,esp32-34cdb033a6c4,245,10.175.95.78,49,,"[{""name"": ""beacon_3"", ""rssi"": -53}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_6"", ""rssi"": -65}, {""name"": ""beacon_2"", ""rssi"": -73}, {""name"": ""beacon_4"", ""rssi"": -54}, {""name"": ""beacon_8"", ""rssi"": -74}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -50}]"
2025-10-02T19:00:31,esp32-34cdb033a6c4,246,10.175.95.78,49,,"[{""name"": ""beacon_3"", ""rssi"": -46}, {""name"": ""beacon_6"", ""rssi"": -71}, {""name"": ""beacon_2"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -53}, {""name"": ""beacon_4"", ""rssi"": -47}]"
2025-10-02T19:00:31,esp32-34cdb033a6c4,247,10.175.95.78,50,,"[{""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_6"", ""rssi"": -67}, {""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -61}, {""name"": ""beacon_3"", ""rssi"": -50}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_1"", ""rssi"": -74}, {""name"": ""beacon_5"", ""rssi"": -51}]"
2025-10-02T19:00:32,esp32-34cdb033a6c4,248,10.175.95.78,50,,"[{""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_2"", ""rssi"": -66}, {""name"": ""beacon_6"", ""rssi"": -67}, {""name"": ""beacon_4"", ""rssi"": -61}, {""name"": ""beacon_3"", ""rssi"": -46}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_5"", ""rssi"": -46}]"
2025-10-02T19:00:32,esp32-34cdb033a6c4,249,10.175.95.78,50,,"[{""name"": ""beacon_3"", ""rssi"": -42}, {""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_8"", ""rssi"": -53}, {""name"": ""beacon_6"", ""rssi"": -62}, {""name"": ""beacon_5"", ""rssi"": -44}, {""name"": ""beacon_7"", ""rssi"": -80}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,250,10.175.95.78,50,,"[{""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_6"", ""rssi"": -66}, {""name"": ""beacon_2"", ""rssi"": -72}, {""name"": ""beacon_4"", ""rssi"": -58}, {""name"": ""beacon_3"", ""rssi"": -60}, {""name"": ""beacon_8"", ""rssi"": -51}, {""name"": ""beacon_1"", ""rssi"": -75}, {""name"": ""beacon_5"", ""rssi"": -49}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,251,10.175.95.78,50,,"[{""name"": ""beacon_2"", ""rssi"": -77}, {""name"": ""beacon_6"", ""rssi"": -60}, {""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_4"", ""rssi"": -83}, {""name"": ""beacon_3"", ""rssi"": -53}, {""name"": ""beacon_8"", ""rssi"": -48}, {""name"": ""beacon_5"", ""rssi"": -58}, {""name"": ""beacon_1"", ""rssi"": -68}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,252,10.175.95.78,51,,"[{""name"": ""beacon_1"", ""rssi"": -80}, {""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_2"", ""rssi"": -71}, {""name"": ""beacon_4"", ""rssi"": -48}, {""name"": ""beacon_3"", ""rssi"": -60}, {""name"": ""beacon_8"", ""rssi"": -52}, {""name"": ""beacon_5"", ""rssi"": -55}, {""name"": ""beacon_6"", ""rssi"": -53}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,253,10.175.95.78,51,,"[{""name"": ""beacon_5"", ""rssi"": -51}, {""name"": ""beacon_6"", ""rssi"": -54}, {""name"": ""beacon_7"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_2"", ""rssi"": -69}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_1"", ""rssi"": -78}, {""name"": ""beacon_3"", ""rssi"": -52}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,254,10.175.95.78,51,,"[{""name"": ""beacon_2"", ""rssi"": -70}, {""name"": ""beacon_6"", ""rssi"": -75}, {""name"": ""beacon_4"", ""rssi"": -46}, {""name"": ""beacon_7"", ""rssi"": -84}, {""name"": ""beacon_8"", ""rssi"": -59}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -75}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,255,10.175.95.78,51,,"[{""name"": ""beacon_1"", ""rssi"": -76}, {""name"": ""beacon_2"", ""rssi"": -78}, {""name"": ""beacon_6"", ""rssi"": -69}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_3"", ""rssi"": -58}, {""name"": ""beacon_8"", ""rssi"": -49}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_7"", ""rssi"": -85}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,256,10.175.95.78,51,,"[{""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_2"", ""rssi"": -81}, {""name"": ""beacon_6"", ""rssi"": -56}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -54}, {""name"": ""beacon_8"", ""rssi"": -52}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -67}]"
2025-10-02T19:00:33,esp32-34cdb033a6c4,257,10.175.95.78,51,,"[{""name"": ""beacon_6"", ""rssi"": -60}, {""name"": ""beacon_2"", ""rssi"": -79}, {""name"": ""beacon_7"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -50}, {""name"": ""beacon_3"", ""rssi"": -58}, {""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_1"", ""rssi"": -76}, {""name"": ""beacon_5"", ""rssi"": -49}]"
2025-10-02T19:00:34,esp32-34cdb033a6c4,258,10.175.95.78,52,,"[{""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_6"", ""rssi"": -64}, {""name"": ""beacon_2"", ""rssi"": -77}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_4"", ""rssi"": -49}, {""name"": ""beacon_8"", ""rssi"": -53}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -53}]"
2025-10-02T19:00:34,esp32-34cdb033a6c4,259,10.175.95.78,52,,"[{""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_6"", ""rssi"": -59}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_7"", ""rssi"": -87}, {""name"": ""beacon_5"", ""rssi"": -49}, {""name"": ""beacon_8"", ""rssi"": -49}]"
2025-10-02T19:00:34,esp32-34cdb033a6c4,260,10.175.95.78,52,,"[{""name"": ""beacon_2"", ""rssi"": -80}, {""name"": ""beacon_6"", ""rssi"": -59}, {""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -63}, {""name"": ""beacon_8"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -48}]"
2025-10-02T19:00:34,esp32-34cdb033a6c4,261,10.175.95.78,52,,"[{""name"": ""beacon_2"", ""rssi"": -79}, {""name"": ""beacon_6"", ""rssi"": -54}, {""name"": ""beacon_7"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -60}, {""name"": ""beacon_1"", ""rssi"": -75}, {""name"": ""beacon_5"", ""rssi"": -47}]"
2025-10-02T19:00:34,esp32-34cdb033a6c4,262,10.175.95.78,52,,"[{""name"": ""beacon_6"", ""rssi"": -76}, {""name"": ""beacon_2"", ""rssi"": -81}, {""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -61}, {""name"": ""beacon_1"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -51}]"
2025-10-02T19:00:35,esp32-34cdb033a6c4,263,10.175.95.78,53,,"[{""name"": ""beacon_6"", ""rssi"": -66}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_4"", ""rssi"": -51}, {""name"": ""beacon_3"", ""rssi"": -47}, {""name"": ""beacon_8"", ""rssi"": -49}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -47}]"
2025-10-02T19:00:35,esp32-34cdb033a6c4,264,10.175.95.78,53,,"[{""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_2"", ""rssi"": -74}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -57}, {""name"": ""beacon_1"", ""rssi"": -74}, {""name"": ""beacon_5"", ""rssi"": -51}]"
2025-10-02T19:00:35,esp32-34cdb033a6c4,265,10.175.95.78,53,,"[{""name"": ""beacon_3"", ""rssi"": -78}, {""name"": ""beacon_2"", ""rssi"": -78}, {""name"": ""beacon_6"", ""rssi"": -57}, {""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_4"", ""rssi"": -55}, {""name"": ""beacon_8"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -78}, {""name"": ""beacon_5"", ""rssi"": -48}]"
2025-10-02T19:00:35,esp32-34cdb033a6c4,266,10.175.95.78,53,,"[{""name"": ""beacon_8"", ""rssi"": -63}, {""name"": ""beacon_6"", ""rssi"": -61}, {""name"": ""beacon_7"", ""rssi"": -79}, {""name"": ""beacon_4"", ""rssi"": -52}, {""name"": ""beacon_3"", ""rssi"": -53}, {""name"": ""beacon_2"", ""rssi"": -76}, {""name"": ""beacon_1"", ""rssi"": -69}, {""name"": ""beacon_5"", ""rssi"": -61}]"
2025-10-02T19:00:35,esp32-34cdb033a6c4,267,10.175.95.78,53,,"[{""name"": ""beacon_2"", ""rssi"": -77}, {""name"": ""beacon_6"", ""rssi"": -78}, {""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -53}, {""name"": ""beacon_8"", ""rssi"": -58}, {""name"": ""beacon_1"", ""rssi"": -79}, {""name"": ""beacon_5"", ""rssi"": -48}]"
2025-10-02T19:00:35,esp32-34cdb033a6c4,268,10.175.95.78,54,,"[{""name"": ""beacon_2"", ""rssi"": -73}, {""name"": ""beacon_6"", ""rssi"": -74}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -54}, {""name"": ""beacon_8"", ""rssi"": -49}, {""name"": ""beacon_1"", ""rssi"": -83}, {""name"": ""beacon_5"", ""rssi"": -46}]"
2025-10-02T19:00:36,esp32-34cdb033a6c4,269,10.175.95.78,54,,"[{""name"": ""beacon_8"", ""rssi"": -61}, {""name"": ""beacon_6"", ""rssi"": -58}, {""name"": ""beacon_7"", ""rssi"": -75}, {""name"": ""beacon_4"", ""rssi"": -48}, {""name"": ""beacon_3"", ""rssi"": -53}, {""name"": ""beacon_2"", ""rssi"": -74}, {""name"": ""beacon_1"", ""rssi"": -73}, {""name"": ""beacon_5"", ""rssi"": -46}]"
2025-10-02T19:00:36,esp32-34cdb033a6c4,270,10.175.95.78,54,,"[{""name"": ""beacon_4"", ""rssi"": -50}, {""name"": ""beacon_7"", ""rssi"": -76}, {""name"": ""beacon_6"", ""rssi"": -64}, {""name"": ""beacon_2"", ""rssi"": -72}, {""name"": ""beacon_3"", ""rssi"": -62}, {""name"": ""beacon_8"", ""rssi"": -54}, {""name"": ""beacon_1"", ""rssi"": -77}, {""name"": ""beacon_5"", ""rssi"": -49}]"
2025-10-02T19:00:36,esp32-34cdb033a6c4,271,10.175.95.78,54,,"[{""name"": ""beacon_1"", ""rssi"": -71}, {""name"": ""beacon_6"", ""rssi"": -67}, {""name"": ""beacon_2"", ""rssi"": -73}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_8"", ""rssi"": -48}, {""name"": ""beacon_5"", ""rssi"": -44}, {""name"": ""beacon_7"", ""rssi"": -79}]"
2025-10-02T19:00:36,esp32-34cdb033a6c4,272,10.175.95.78,54,,"[{""name"": ""beacon_8"", ""rssi"": -49}, {""name"": ""beacon_4"", ""rssi"": -47}, {""name"": ""beacon_3"", ""rssi"": -52}, {""name"": ""beacon_5"", ""rssi"": -51}, {""name"": ""beacon_7"", ""rssi"": -75}]"
2025-10-02T19:00:36,esp32-34cdb033a6c4,273,10.175.95.78,54,,"[{""name"": ""beacon_6"", ""rssi"": -63}, {""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_2"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -57}, {""name"": ""beacon_8"", ""rssi"": -53}, {""name"": ""beacon_1"", ""rssi"": -75}, {""name"": ""beacon_5"", ""rssi"": -49}]"
